t,pv,P_pv_kW
2147,pv042,5072.071393560599
2147,pv043,5072.071393560599
2147,pv044,5072.071393560599
2147,pv051,5072.071393560599
2147,pv052,5072.071393560599
2147,pv053,5072.071393560599
2147,pv054,5072.071393560599
2147,pv061,1521.6214180681798
2147,pv062,1521.6214180681798
2147,pv063,1521.6214180681798
2147,pv064,1521.6214180681798
2147,pv071,1521.6214180681798
2147,pv072,1521.6214180681798
2147,pv073,1521.6214180681798
2147,pv074,1521.6214180681798
2147,pv081,1521.6214180681798
2147,pv082,1521.6214180681798
2147,pv083,1521.6214180681798
2147,pv084,1521.6214180681798
2147,pv091,1521.6214180681798
2147,pv092,1521.6214180681798
2147,pv093,1521.6214180681798
2147,pv094,1521.6214180681798
2147,pv101,1521.6214180681798
2147,pv102,1521.6214180681798
2147,pv103,1521.6214180681798
2147,pv104,1521.6214180681798
2147,pv111,1521.6214180681798
2147,pv112,1521.6214180681798
2147,pv113,1521.6214180681798
2147,pv114,1521.6214180681798
2148,pv011,5040.142181332419
2148,pv012,5040.142181332419
2148,pv013,5040.142181332419
2148,pv014,5040.142181332419
2148,pv021,5040.142181332419
2148,pv022,5040.142181332419
2148,pv023,5040.142181332419
2148,pv024,5040.142181332419
2148,pv031,5040.142181332419
2148,pv032,5040.142181332419
2148,pv033,5040.142181332419
2148,pv034,5040.142181332419
2148,pv041,5040.142181332419
2148,pv042,5040.142181332419
2148,pv043,5040.142181332419
2148,pv044,5040.142181332419
2148,pv051,5040.142181332419
2148,pv052,5040.142181332419
2148,pv053,5040.142181332419
2148,pv054,5040.142181332419
2148,pv061,1512.0426543997257
2148,pv062,1512.0426543997257
2148,pv063,1512.0426543997257
2148,pv064,1512.0426543997257
2148,pv071,1512.0426543997257
2148,pv072,1512.0426543997257
2148,pv073,1512.0426543997257
2148,pv074,1512.0426543997257
2148,pv081,1512.0426543997257
2148,pv082,1512.0426543997257
2148,pv083,1512.0426543997257
2148,pv084,1512.0426543997257
2148,pv091,1512.0426543997257
2148,pv092,1512.0426543997257
2148,pv093,1512.0426543997257
2148,pv094,1512.0426543997257
2148,pv101,1512.0426543997257
2148,pv102,1512.0426543997257
2148,pv103,1512.0426543997257
2148,pv104,1512.0426543997257
2148,pv111,1512.0426543997257
2148,pv112,1512.0426543997257
2148,pv113,1512.0426543997257
2148,pv114,1512.0426543997257
2149,pv011,5250.874982567852
2149,pv012,5250.874982567852
2149,pv013,5250.874982567852
2149,pv014,5250.874982567852
2149,pv021,5250.874982567852
2149,pv022,5250.874982567852
2149,pv023,5250.874982567852
2149,pv024,5250.874982567852
2149,pv031,5250.874982567852
2149,pv032,5250.874982567852
2149,pv033,5250.874982567852
2149,pv034,5250.874982567852
2149,pv041,5250.874982567852
2149,pv042,5250.874982567852
2149,pv043,5250.874982567852
2149,pv044,5250.874982567852
2149,pv051,5250.874982567852
2149,pv052,5250.874982567852
2149,pv053,5250.874982567852
2149,pv054,5250.874982567852
2149,pv061,1575.262494770356
2149,pv062,1575.262494770356
2149,pv063,1575.262494770356
2149,pv064,1575.262494770356
2149,pv071,1575.262494770356
2149,pv072,1575.262494770356
2149,pv073,1575.262494770356
2149,pv074,1575.262494770356
2149,pv081,1575.262494770356
2149,pv082,1575.262494770356
2149,pv083,1575.262494770356
2149,pv084,1575.262494770356
2149,pv091,1575.262494770356
2149,pv092,1575.262494770356
2149,pv093,1575.262494770356
2149,pv094,1575.262494770356
2149,pv101,1575.262494770356
2149,pv102,1575.262494770356
2149,pv103,1575.262494770356
2149,pv104,1575.262494770356
2149,pv111,1575.262494770356
2149,pv112,1575.262494770356
2149,pv113,1575.262494770356
2149,pv114,1575.262494770356
2150,pv011,5257.2608247001
2150,pv012,5257.2608247001
2150,pv013,5257.2608247001
2150,pv014,5257.2608247001
2150,pv021,5257.2608247001
2150,pv022,5257.2608247001
2150,pv023,5257.2608247001
2150,pv024,5257.2608247001
2150,pv031,5257.2608247001
2150,pv032,5257.2608247001
2150,pv033,5257.2608247001
2150,pv034,5257.2608247001
2150,pv041,5257.2608247001
2150,pv042,5257.2608247001
2150,pv043,5257.2608247001
2150,pv044,5257.2608247001
2150,pv051,5257.2608247001
2150,pv052,5257.2608247001
2150,pv053,5257.2608247001
2150,pv054,5257.2608247001
2150,pv061,1577.1782474100298
2150,pv062,1577.1782474100298
2150,pv063,1577.1782474100298
2150,pv064,1577.1782474100298
2150,pv071,1577.1782474100298
2150,pv072,1577.1782474100298
2150,pv073,1577.1782474100298
2150,pv074,1577.1782474100298
2150,pv081,1577.1782474100298
2150,pv082,1577.1782474100298
2150,pv083,1577.1782474100298
2150,pv084,1577.1782474100298
2150,pv091,1577.1782474100298
2150,pv092,1577.1782474100298
2150,pv093,1577.1782474100298
2150,pv094,1577.1782474100298
2150,pv101,1577.1782474100298
2150,pv102,1577.1782474100298
2150,pv103,1577.1782474100298
2150,pv104,1577.1782474100298
2150,pv111,1577.1782474100298
2150,pv112,1577.1782474100298
2150,pv113,1577.1782474100298
2150,pv114,1577.1782474100298
2151,pv011,5529.4588140080405
2151,pv012,5529.4588140080405
2151,pv013,5529.4588140080405
2151,pv014,5529.4588140080405
2151,pv021,5529.4588140080405
2151,pv022,5529.4588140080405
2151,pv023,5529.4588140080405
2151,pv024,5529.4588140080405
2151,pv031,5529.4588140080405
2151,pv032,5529.4588140080405
2151,pv033,5529.4588140080405
2151,pv034,5529.4588140080405
2151,pv041,5529.4588140080405
2151,pv042,5529.4588140080405
2151,pv043,5529.4588140080405
2151,pv044,5529.4588140080405
2151,pv051,5529.4588140080405
2151,pv052,5529.4588140080405
2151,pv053,5529.4588140080405
2151,pv054,5529.4588140080405
2151,pv061,1658.837644202412
2151,pv062,1658.837644202412
2151,pv063,1658.837644202412
2151,pv064,1658.837644202412
2151,pv071,1658.837644202412
2151,pv072,1658.837644202412
2151,pv073,1658.837644202412
2151,pv074,1658.837644202412
2151,pv081,1658.837644202412
2151,pv082,1658.837644202412
2151,pv083,1658.837644202412
2151,pv084,1658.837644202412
2151,pv091,1658.837644202412
2151,pv092,1658.837644202412
2151,pv093,1658.837644202412
2151,pv094,1658.837644202412
2151,pv101,1658.837644202412
2151,pv102,1658.837644202412
2151,pv103,1658.837644202412
2151,pv104,1658.837644202412
2151,pv111,1658.837644202412
2151,pv112,1658.837644202412
2151,pv113,1658.837644202412
2151,pv114,1658.837644202412
2152,pv011,5625.259677079555
2152,pv012,5625.259677079555
2152,pv013,5625.259677079555
2152,pv014,5625.259677079555
2152,pv021,5625.259677079555
2152,pv022,5625.259677079555
2152,pv023,5625.259677079555
2152,pv024,5625.259677079555
2152,pv031,5625.259677079555
2152,pv032,5625.259677079555
2152,pv033,5625.259677079555
2152,pv034,5625.259677079555
2152,pv041,5625.259677079555
2152,pv042,5625.259677079555
2152,pv043,5625.259677079555
2152,pv044,5625.259677079555
2152,pv051,5625.259677079555
2152,pv052,5625.259677079555
2152,pv053,5625.259677079555
2152,pv054,5625.259677079555
2152,pv061,1687.5779031238667
2152,pv062,1687.5779031238667
2152,pv063,1687.5779031238667
2152,pv064,1687.5779031238667
2152,pv071,1687.5779031238667
2152,pv072,1687.5779031238667
2152,pv073,1687.5779031238667
2152,pv074,1687.5779031238667
2152,pv081,1687.5779031238667
2152,pv082,1687.5779031238667
2152,pv083,1687.5779031238667
2152,pv084,1687.5779031238667
2152,pv091,1687.5779031238667
2152,pv092,1687.5779031238667
2152,pv093,1687.5779031238667
2152,pv094,1687.5779031238667
2152,pv101,1687.5779031238667
2152,pv102,1687.5779031238667
2152,pv103,1687.5779031238667
2152,pv104,1687.5779031238667
2152,pv111,1687.5779031238667
2152,pv112,1687.5779031238667
2152,pv113,1687.5779031238667
2152,pv114,1687.5779031238667
2153,pv011,5503.9287829359155
2153,pv012,5503.9287829359155
2153,pv013,5503.9287829359155
2153,pv014,5503.9287829359155
2153,pv021,5503.9287829359155
2153,pv022,5503.9287829359155
2153,pv023,5503.9287829359155
2153,pv024,5503.9287829359155
2153,pv031,5503.9287829359155
2153,pv032,5503.9287829359155
2153,pv033,5503.9287829359155
2153,pv034,5503.9287829359155
2153,pv041,5503.9287829359155
2153,pv042,5503.9287829359155
2153,pv043,5503.9287829359155
2153,pv044,5503.9287829359155
2153,pv051,5503.9287829359155
2153,pv052,5503.9287829359155
2153,pv053,5503.9287829359155
2153,pv054,5503.9287829359155
2153,pv061,1651.1786348807748
2153,pv062,1651.1786348807748
2153,pv063,1651.1786348807748
2153,pv064,1651.1786348807748
2153,pv071,1651.1786348807748
2153,pv072,1651.1786348807748
2153,pv073,1651.1786348807748
2153,pv074,1651.1786348807748
2153,pv081,1651.1786348807748
2153,pv082,1651.1786348807748
2153,pv083,1651.1786348807748
2153,pv084,1651.1786348807748
2153,pv091,1651.1786348807748
2153,pv092,1651.1786348807748
2153,pv093,1651.1786348807748
2153,pv094,1651.1786348807748
2153,pv101,1651.1786348807748
2153,pv102,1651.1786348807748
2153,pv103,1651.1786348807748
2153,pv104,1651.1786348807748
2153,pv111,1651.1786348807748
2153,pv112,1651.1786348807748
2153,pv113,1651.1786348807748
2153,pv114,1651.1786348807748
2154,pv011,5593.330578741695
2154,pv012,5593.330578741695
2154,pv013,5593.330578741695
2154,pv014,5593.330578741695
2154,pv021,5593.330578741695
2154,pv022,5593.330578741695
2154,pv023,5593.330578741695
2154,pv024,5593.330578741695
2154,pv031,5593.330578741695
2154,pv032,5593.330578741695
2154,pv033,5593.330578741695
2154,pv034,5593.330578741695
2154,pv041,5593.330578741695
2154,pv042,5593.330578741695
2154,pv043,5593.330578741695
2154,pv044,5593.330578741695
2154,pv051,5593.330578741695
2154,pv052,5593.330578741695
2154,pv053,5593.330578741695
2154,pv054,5593.330578741695
2154,pv061,1677.9991736225084
2154,pv062,1677.9991736225084
2154,pv063,1677.9991736225084
2154,pv064,1677.9991736225084
2154,pv071,1677.9991736225084
2154,pv072,1677.9991736225084
2154,pv073,1677.9991736225084
2154,pv074,1677.9991736225084
2154,pv081,1677.9991736225084
2154,pv082,1677.9991736225084
2154,pv083,1677.9991736225084
2154,pv084,1677.9991736225084
2154,pv091,1677.9991736225084
2154,pv092,1677.9991736225084
2154,pv093,1677.9991736225084
2154,pv094,1677.9991736225084
2154,pv101,1677.9991736225084
2154,pv102,1677.9991736225084
2154,pv103,1677.9991736225084
2154,pv104,1677.9991736225084
2154,pv111,1677.9991736225084
2154,pv112,1677.9991736225084
2154,pv113,1677.9991736225084
2154,pv114,1677.9991736225084
2155,pv011,5599.716421001463
2155,pv012,5599.716421001463
2155,pv013,5599.716421001463
2155,pv014,5599.716421001463
2155,pv021,5599.716421001463
2155,pv022,5599.716421001463
2155,pv023,5599.716421001463
2155,pv024,5599.716421001463
2155,pv031,5599.716421001463
2155,pv032,5599.716421001463
2155,pv033,5599.716421001463
2155,pv034,5599.716421001463
2155,pv041,5599.716421001463
2155,pv042,5599.716421001463
2155,pv043,5599.716421001463
2155,pv044,5599.716421001463
2155,pv051,5599.716421001463
2155,pv052,5599.716421001463
2155,pv053,5599.716421001463
2155,pv054,5599.716421001463
2155,pv061,1679.914926300439
2155,pv062,1679.914926300439
2155,pv063,1679.914926300439
2155,pv064,1679.914926300439
2155,pv071,1679.914926300439
2155,pv072,1679.914926300439
2155,pv073,1679.914926300439
2155,pv074,1679.914926300439
2155,pv081,1679.914926300439
2155,pv082,1679.914926300439
2155,pv083,1679.914926300439
2155,pv084,1679.914926300439
2155,pv091,1679.914926300439
2155,pv092,1679.914926300439
2155,pv093,1679.914926300439
2155,pv094,1679.914926300439
2155,pv101,1679.914926300439
2155,pv102,1679.914926300439
2155,pv103,1679.914926300439
2155,pv104,1679.914926300439
2155,pv111,1679.914926300439
2155,pv112,1679.914926300439
2155,pv113,1679.914926300439
2155,pv114,1679.914926300439
2156,pv011,5645.203024747717
2156,pv012,5645.203024747717
2156,pv013,5645.203024747717
2156,pv014,5645.203024747717
2156,pv021,5645.203024747717
2156,pv022,5645.203024747717
2156,pv023,5645.203024747717
2156,pv024,5645.203024747717
2156,pv031,5645.203024747717
2156,pv032,5645.203024747717
2156,pv033,5645.203024747717
2156,pv034,5645.203024747717
2156,pv041,5645.203024747717
2156,pv042,5645.203024747717
2156,pv043,5645.203024747717
2156,pv044,5645.203024747717
2156,pv051,5645.203024747717
2156,pv052,5645.203024747717
2156,pv053,5645.203024747717
2156,pv054,5645.203024747717
2156,pv061,1693.5609074243152
2156,pv062,1693.5609074243152
2156,pv063,1693.5609074243152
2156,pv064,1693.5609074243152
2156,pv071,1693.5609074243152
2156,pv072,1693.5609074243152
2156,pv073,1693.5609074243152
2156,pv074,1693.5609074243152
2156,pv081,1693.5609074243152
2156,pv082,1693.5609074243152
2156,pv083,1693.5609074243152
2156,pv084,1693.5609074243152
2156,pv091,1693.5609074243152
2156,pv092,1693.5609074243152
2156,pv093,1693.5609074243152
2156,pv094,1693.5609074243152
2156,pv101,1693.5609074243152
2156,pv102,1693.5609074243152
2156,pv103,1693.5609074243152
2156,pv104,1693.5609074243152
2156,pv111,1693.5609074243152
2156,pv112,1693.5609074243152
2156,pv113,1693.5609074243152
2156,pv114,1693.5609074243152
2157,pv011,5721.846248687978
2157,pv012,5721.846248687978
2157,pv013,5721.846248687978
2157,pv014,5721.846248687978
2157,pv021,5721.846248687978
2157,pv022,5721.846248687978
2157,pv023,5721.846248687978
2157,pv024,5721.846248687978
2157,pv031,5721.846248687978
2157,pv032,5721.846248687978
2157,pv033,5721.846248687978
2157,pv034,5721.846248687978
2157,pv041,5721.846248687978
2157,pv042,5721.846248687978
2157,pv043,5721.846248687978
2157,pv044,5721.846248687978
2157,pv051,5721.846248687978
2157,pv052,5721.846248687978
2157,pv053,5721.846248687978
2157,pv054,5721.846248687978
2157,pv061,1716.5538746063935
2157,pv062,1716.5538746063935
2157,pv063,1716.5538746063935
2157,pv064,1716.5538746063935
2157,pv071,1716.5538746063935
2157,pv072,1716.5538746063935
2157,pv073,1716.5538746063935
2157,pv074,1716.5538746063935
2157,pv081,1716.5538746063935
2157,pv082,1716.5538746063935
2157,pv083,1716.5538746063935
2157,pv084,1716.5538746063935
2157,pv091,1716.5538746063935
2157,pv092,1716.5538746063935
2157,pv093,1716.5538746063935
2157,pv094,1716.5538746063935
2157,pv101,1716.5538746063935
2157,pv102,1716.5538746063935
2157,pv103,1716.5538746063935
2157,pv104,1716.5538746063935
2157,pv111,1716.5538746063935
2157,pv112,1716.5538746063935
2157,pv113,1716.5538746063935
2157,pv114,1716.5538746063935
2158,pv011,5741.003889683662
2158,pv012,5741.003889683662
2158,pv013,5741.003889683662
2158,pv014,5741.003889683662
2158,pv021,5741.003889683662
2158,pv022,5741.003889683662
2158,pv023,5741.003889683662
2158,pv024,5741.003889683662
2158,pv031,5741.003889683662
2158,pv032,5741.003889683662
2158,pv033,5741.003889683662
2158,pv034,5741.003889683662
2158,pv041,5741.003889683662
2158,pv042,5741.003889683662
2158,pv043,5741.003889683662
2158,pv044,5741.003889683662
2158,pv051,5741.003889683662
2158,pv052,5741.003889683662
2158,pv053,5741.003889683662
2158,pv054,5741.003889683662
2158,pv061,1722.3011669050986
2158,pv062,1722.3011669050986
2158,pv063,1722.3011669050986
2158,pv064,1722.3011669050986
2158,pv071,1722.3011669050986
2158,pv072,1722.3011669050986
2158,pv073,1722.3011669050986
2158,pv074,1722.3011669050986
2158,pv081,1722.3011669050986
2158,pv082,1722.3011669050986
2158,pv083,1722.3011669050986
2158,pv084,1722.3011669050986
2158,pv091,1722.3011669050986
2158,pv092,1722.3011669050986
2158,pv093,1722.3011669050986
2158,pv094,1722.3011669050986
2158,pv101,1722.3011669050986
2158,pv102,1722.3011669050986
2158,pv103,1722.3011669050986
2158,pv104,1722.3011669050986
2158,pv111,1722.3011669050986
2158,pv112,1722.3011669050986
2158,pv113,1722.3011669050986
2158,pv114,1722.3011669050986
2159,pv011,5811.248158108118
2159,pv012,5811.248158108118
2159,pv013,5811.248158108118
2159,pv014,5811.248158108118
2159,pv021,5811.248158108118
2159,pv022,5811.248158108118
2159,pv023,5811.248158108118
2159,pv024,5811.248158108118
2159,pv031,5811.248158108118
2159,pv032,5811.248158108118
2159,pv033,5811.248158108118
2159,pv034,5811.248158108118
2159,pv041,5811.248158108118
2159,pv042,5811.248158108118
2159,pv043,5811.248158108118
2159,pv044,5811.248158108118
2159,pv051,5811.248158108118
2159,pv052,5811.248158108118
2159,pv053,5811.248158108118
2159,pv054,5811.248158108118
2159,pv061,1743.3744474324355
2159,pv062,1743.3744474324355
2159,pv063,1743.3744474324355
2159,pv064,1743.3744474324355
2159,pv071,1743.3744474324355
2159,pv072,1743.3744474324355
2159,pv073,1743.3744474324355
2159,pv074,1743.3744474324355
2159,pv081,1743.3744474324355
2159,pv082,1743.3744474324355
2159,pv083,1743.3744474324355
2159,pv084,1743.3744474324355
2159,pv091,1743.3744474324355
2159,pv092,1743.3744474324355
2159,pv093,1743.3744474324355
2159,pv094,1743.3744474324355
2159,pv101,1743.3744474324355
2159,pv102,1743.3744474324355
2159,pv103,1743.3744474324355
2159,pv104,1743.3744474324355
2159,pv111,1743.3744474324355
2159,pv112,1743.3744474324355
2159,pv113,1743.3744474324355
2159,pv114,1743.3744474324355
2160,pv011,5945.350849741971
2160,pv012,5945.350849741971
2160,pv013,5945.350849741971
2160,pv014,5945.350849741971
2160,pv021,5945.350849741971
2160,pv022,5945.350849741971
2160,pv023,5945.350849741971
2160,pv024,5945.350849741971
2160,pv031,5945.350849741971
2160,pv032,5945.350849741971
2160,pv033,5945.350849741971
2160,pv034,5945.350849741971
2160,pv041,5945.350849741971
2160,pv042,5945.350849741971
2160,pv043,5945.350849741971
2160,pv044,5945.350849741971
2160,pv051,5945.350849741971
2160,pv052,5945.350849741971
2160,pv053,5945.350849741971
2160,pv054,5945.350849741971
2160,pv061,1783.6052549225913
2160,pv062,1783.6052549225913
2160,pv063,1783.6052549225913
2160,pv064,1783.6052549225913
2160,pv071,1783.6052549225913
2160,pv072,1783.6052549225913
2160,pv073,1783.6052549225913
2160,pv074,1783.6052549225913
2160,pv081,1783.6052549225913
2160,pv082,1783.6052549225913
2160,pv083,1783.6052549225913
2160,pv084,1783.6052549225913
2160,pv091,1783.6052549225913
2160,pv092,1783.6052549225913
2160,pv093,1783.6052549225913
2160,pv094,1783.6052549225913
2160,pv101,1783.6052549225913
2160,pv102,1783.6052549225913
2160,pv103,1783.6052549225913
2160,pv104,1783.6052549225913
2160,pv111,1783.6052549225913
2160,pv112,1783.6052549225913
2160,pv113,1783.6052549225913
2160,pv114,1783.6052549225913
2161,pv011,5843.177370079784
2161,pv012,5843.177370079784
2161,pv013,5843.177370079784
2161,pv014,5843.177370079784
2161,pv021,5843.177370079784
2161,pv022,5843.177370079784
2161,pv023,5843.177370079784
2161,pv024,5843.177370079784
2161,pv031,5843.177370079784
2161,pv032,5843.177370079784
2161,pv033,5843.177370079784
2161,pv034,5843.177370079784
2161,pv041,5843.177370079784
2161,pv042,5843.177370079784
2161,pv043,5843.177370079784
2161,pv044,5843.177370079784
2161,pv051,5843.177370079784
2161,pv052,5843.177370079784
2161,pv053,5843.177370079784
2161,pv054,5843.177370079784
2161,pv061,1752.9532110239352
2161,pv062,1752.9532110239352
2161,pv063,1752.9532110239352
2161,pv064,1752.9532110239352
2161,pv071,1752.9532110239352
2161,pv072,1752.9532110239352
2161,pv073,1752.9532110239352
2161,pv074,1752.9532110239352
2161,pv081,1752.9532110239352
2161,pv082,1752.9532110239352
2161,pv083,1752.9532110239352
2161,pv084,1752.9532110239352
2161,pv091,1752.9532110239352
2161,pv092,1752.9532110239352
2161,pv093,1752.9532110239352
2161,pv094,1752.9532110239352
2161,pv101,1752.9532110239352
2161,pv102,1752.9532110239352
2161,pv103,1752.9532110239352
2161,pv104,1752.9532110239352
2161,pv111,1752.9532110239352
2161,pv112,1752.9532110239352
2161,pv113,1752.9532110239352
2161,pv114,1752.9532110239352
2162,pv011,5747.389732682349
2162,pv012,5747.389732682349
2162,pv013,5747.389732682349
2162,pv014,5747.389732682349
2162,pv021,5747.389732682349
2162,pv022,5747.389732682349
2162,pv023,5747.389732682349
2162,pv024,5747.389732682349
2162,pv031,5747.389732682349
2162,pv032,5747.389732682349
2162,pv033,5747.389732682349
2162,pv034,5747.389732682349
2162,pv041,5747.389732682349
2162,pv042,5747.389732682349
2162,pv043,5747.389732682349
2162,pv044,5747.389732682349
2162,pv051,5747.389732682349
2162,pv052,5747.389732682349
2162,pv053,5747.389732682349
2162,pv054,5747.389732682349
2162,pv061,1724.2169198047047
2162,pv062,1724.2169198047047
2162,pv063,1724.2169198047047
2162,pv064,1724.2169198047047
2162,pv071,1724.2169198047047
2162,pv072,1724.2169198047047
2162,pv073,1724.2169198047047
2162,pv074,1724.2169198047047
2162,pv081,1724.2169198047047
2162,pv082,1724.2169198047047
2162,pv083,1724.2169198047047
2162,pv084,1724.2169198047047
2162,pv091,1724.2169198047047
2162,pv092,1724.2169198047047
2162,pv093,1724.2169198047047
2162,pv094,1724.2169198047047
2162,pv101,1724.2169198047047
2162,pv102,1724.2169198047047
2162,pv103,1724.2169198047047
2162,pv104,1724.2169198047047
2162,pv111,1724.2169198047047
2162,pv112,1724.2169198047047
2162,pv113,1724.2169198047047
2162,pv114,1724.2169198047047
2163,pv011,5729.720544603249
2163,pv012,5729.720544603249
2163,pv013,5729.720544603249
2163,pv014,5729.720544603249
2163,pv021,5729.720544603249
2163,pv022,5729.720544603249
2163,pv023,5729.720544603249
2163,pv024,5729.720544603249
2163,pv031,5729.720544603249
2163,pv032,5729.720544603249
2163,pv033,5729.720544603249
2163,pv034,5729.720544603249
2163,pv041,5729.720544603249
2163,pv042,5729.720544603249
2163,pv043,5729.720544603249
2163,pv044,5729.720544603249
2163,pv051,5729.720544603249
2163,pv052,5729.720544603249
2163,pv053,5729.720544603249
2163,pv054,5729.720544603249
2163,pv061,1718.916163380975
2163,pv062,1718.916163380975
2163,pv063,1718.916163380975
2163,pv064,1718.916163380975
2163,pv071,1718.916163380975
2163,pv072,1718.916163380975
2163,pv073,1718.916163380975
2163,pv074,1718.916163380975
2163,pv081,1718.916163380975
2163,pv082,1718.916163380975
2163,pv083,1718.916163380975
2163,pv084,1718.916163380975
2163,pv091,1718.916163380975
2163,pv092,1718.916163380975
2163,pv093,1718.916163380975
2163,pv094,1718.916163380975
2163,pv101,1718.916163380975
2163,pv102,1718.916163380975
2163,pv103,1718.916163380975
2163,pv104,1718.916163380975
2163,pv111,1718.916163380975
2163,pv112,1718.916163380975
2163,pv113,1718.916163380975
2163,pv114,1718.916163380975
2164,pv011,5825.496917187512
2164,pv012,5825.496917187512
2164,pv013,5825.496917187512
2164,pv014,5825.496917187512
2164,pv021,5825.496917187512
2164,pv022,5825.496917187512
2164,pv023,5825.496917187512
2164,pv024,5825.496917187512
2164,pv031,5825.496917187512
2164,pv032,5825.496917187512
2164,pv033,5825.496917187512
2164,pv034,5825.496917187512
2164,pv041,5825.496917187512
2164,pv042,5825.496917187512
2164,pv043,5825.496917187512
2164,pv044,5825.496917187512
2164,pv051,5825.496917187512
2164,pv052,5825.496917187512
2164,pv053,5825.496917187512
2164,pv054,5825.496917187512
2164,pv061,1747.6490751562535
2164,pv062,1747.6490751562535
2164,pv063,1747.6490751562535
2164,pv064,1747.6490751562535
2164,pv071,1747.6490751562535
2164,pv072,1747.6490751562535
2164,pv073,1747.6490751562535
2164,pv074,1747.6490751562535
2164,pv081,1747.6490751562535
2164,pv082,1747.6490751562535
2164,pv083,1747.6490751562535
2164,pv084,1747.6490751562535
2164,pv091,1747.6490751562535
2164,pv092,1747.6490751562535
2164,pv093,1747.6490751562535
2164,pv094,1747.6490751562535
2164,pv101,1747.6490751562535
2164,pv102,1747.6490751562535
2164,pv103,1747.6490751562535
2164,pv104,1747.6490751562535
2164,pv111,1747.6490751562535
2164,pv112,1747.6490751562535
2164,pv113,1747.6490751562535
2164,pv114,1747.6490751562535
2165,pv011,5761.638395187085
2165,pv012,5761.638395187085
2165,pv013,5761.638395187085
2165,pv014,5761.638395187085
2165,pv021,5761.638395187085
2165,pv022,5761.638395187085
2165,pv023,5761.638395187085
2165,pv024,5761.638395187085
2165,pv031,5761.638395187085
2165,pv032,5761.638395187085
2165,pv033,5761.638395187085
2165,pv034,5761.638395187085
2165,pv041,5761.638395187085
2165,pv042,5761.638395187085
2165,pv043,5761.638395187085
2165,pv044,5761.638395187085
2165,pv051,5761.638395187085
2165,pv052,5761.638395187085
2165,pv053,5761.638395187085
2165,pv054,5761.638395187085
2165,pv061,1728.4915185561256
2165,pv062,1728.4915185561256
2165,pv063,1728.4915185561256
2165,pv064,1728.4915185561256
2165,pv071,1728.4915185561256
2165,pv072,1728.4915185561256
2165,pv073,1728.4915185561256
2165,pv074,1728.4915185561256
2165,pv081,1728.4915185561256
2165,pv082,1728.4915185561256
2165,pv083,1728.4915185561256
2165,pv084,1728.4915185561256
2165,pv091,1728.4915185561256
2165,pv092,1728.4915185561256
2165,pv093,1728.4915185561256
2165,pv094,1728.4915185561256
2165,pv101,1728.4915185561256
2165,pv102,1728.4915185561256
2165,pv103,1728.4915185561256
2165,pv104,1728.4915185561256
2165,pv111,1728.4915185561256
2165,pv112,1728.4915185561256
2165,pv113,1728.4915185561256
2165,pv114,1728.4915185561256
2166,pv011,6061.7729915174195
2166,pv012,6061.7729915174195
2166,pv013,6061.7729915174195
2166,pv014,6061.7729915174195
2166,pv021,6061.7729915174195
2166,pv022,6061.7729915174195
2166,pv023,6061.7729915174195
2166,pv024,6061.7729915174195
2166,pv031,6061.7729915174195
2166,pv032,6061.7729915174195
2166,pv033,6061.7729915174195
2166,pv034,6061.7729915174195
2166,pv041,6061.7729915174195
2166,pv042,6061.7729915174195
2166,pv043,6061.7729915174195
2166,pv044,6061.7729915174195
2166,pv051,6061.7729915174195
2166,pv052,6061.7729915174195
2166,pv053,6061.7729915174195
2166,pv054,6061.7729915174195
2166,pv061,1818.5318974552258
2166,pv062,1818.5318974552258
2166,pv063,1818.5318974552258
2166,pv064,1818.5318974552258
2166,pv071,1818.5318974552258
2166,pv072,1818.5318974552258
2166,pv073,1818.5318974552258
2166,pv074,1818.5318974552258
2166,pv081,1818.5318974552258
2166,pv082,1818.5318974552258
2166,pv083,1818.5318974552258
2166,pv084,1818.5318974552258
2166,pv091,1818.5318974552258
2166,pv092,1818.5318974552258
2166,pv093,1818.5318974552258
2166,pv094,1818.5318974552258
2166,pv101,1818.5318974552258
2166,pv102,1818.5318974552258
2166,pv103,1818.5318974552258
2166,pv104,1818.5318974552258
2166,pv111,1818.5318974552258
2166,pv112,1818.5318974552258
2166,pv113,1818.5318974552258
2166,pv114,1818.5318974552258
2167,pv011,6042.615464082809
2167,pv012,6042.615464082809
2167,pv013,6042.615464082809
2167,pv014,6042.615464082809
2167,pv021,6042.615464082809
2167,pv022,6042.615464082809
2167,pv023,6042.615464082809
2167,pv024,6042.615464082809
2167,pv031,6042.615464082809
2167,pv032,6042.615464082809
2167,pv033,6042.615464082809
2167,pv034,6042.615464082809
2167,pv041,6042.615464082809
2167,pv042,6042.615464082809
2167,pv043,6042.615464082809
2167,pv044,6042.615464082809
2167,pv051,6042.615464082809
2167,pv052,6042.615464082809
2167,pv053,6042.615464082809
2167,pv054,6042.615464082809
2167,pv061,1812.7846392248427
2167,pv062,1812.7846392248427
2167,pv063,1812.7846392248427
2167,pv064,1812.7846392248427
2167,pv071,1812.7846392248427
2167,pv072,1812.7846392248427
2167,pv073,1812.7846392248427
2167,pv074,1812.7846392248427
2167,pv081,1812.7846392248427
2167,pv082,1812.7846392248427
2167,pv083,1812.7846392248427
2167,pv084,1812.7846392248427
2167,pv091,1812.7846392248427
2167,pv092,1812.7846392248427
